Dataset,K,Repetition,Seed,Model,TunedParameters,DataBudgetProtocol,Method,Epsilon,Alpha,Accuracy,Unfairness,OptimizerSuccess,OptimizerStatus,OptimizerMessage,OptimizerIterations,PostprocessRuntimeSeconds,Convergence,SolverResidual,ProjectionRho,ProjectionMaxIterRequested,ProjectionDivergence,ProjectionMethod,TransportCalibrationDPGap,TransportObjective,TransportMIPSolver,TransportQPSolver
CRIME,5,23,231777,RF,"{'n_estimators': np.int64(163), 'min_samples_split': np.int64(6), 'min_samples_leaf': np.int64(1), 'max_depth': np.int64(14)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,23,231777,RF,"{'n_estimators': np.int64(163), 'min_samples_split': np.int64(6), 'min_samples_leaf': np.int64(1), 'max_depth': np.int64(14)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,23,231777,RF,"{'n_estimators': np.int64(163), 'min_samples_split': np.int64(6), 'min_samples_leaf': np.int64(1), 'max_depth': np.int64(14)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,23,231777,GBM,"{'reg_lambda': 20, 'reg_alpha': 10, 'num_leaves': np.int64(21), 'n_estimators': np.int64(63), 'min_child_samples': np.int64(37), 'max_depth': np.int64(8)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,23,231777,GBM,"{'reg_lambda': 20, 'reg_alpha': 10, 'num_leaves': np.int64(21), 'n_estimators': np.int64(63), 'min_child_samples': np.int64(37), 'max_depth': np.int64(8)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,23,231777,GBM,"{'reg_lambda': 20, 'reg_alpha': 10, 'num_leaves': np.int64(21), 'n_estimators': np.int64(63), 'min_child_samples': np.int64(37), 'max_depth': np.int64(8)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,23,231777,GBM,"{'reg_lambda': 20, 'reg_alpha': 10, 'num_leaves': np.int64(21), 'n_estimators': np.int64(63), 'min_child_samples': np.int64(37), 'max_depth': np.int64(8)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,23,231777,GBM,"{'reg_lambda': 20, 'reg_alpha': 10, 'num_leaves': np.int64(21), 'n_estimators': np.int64(63), 'min_child_samples': np.int64(37), 'max_depth': np.int64(8)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,24,241777,reglog,{},paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,24,241777,reglog,{},paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,24,241777,reglog,{},paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,24,241777,reglog,{},paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,24,241777,reglog,{},paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,24,241777,RF,"{'n_estimators': np.int64(56), 'min_samples_split': np.int64(7), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(13)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,24,241777,RF,"{'n_estimators': np.int64(56), 'min_samples_split': np.int64(7), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(13)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,24,241777,RF,"{'n_estimators': np.int64(56), 'min_samples_split': np.int64(7), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(13)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,24,241777,RF,"{'n_estimators': np.int64(56), 'min_samples_split': np.int64(7), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(13)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,24,241777,RF,"{'n_estimators': np.int64(56), 'min_samples_split': np.int64(7), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(13)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,24,241777,GBM,"{'reg_lambda': 50, 'reg_alpha': 20, 'num_leaves': np.int64(47), 'n_estimators': np.int64(59), 'min_child_samples': np.int64(67), 'max_depth': np.int64(2)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,24,241777,GBM,"{'reg_lambda': 50, 'reg_alpha': 20, 'num_leaves': np.int64(47), 'n_estimators': np.int64(59), 'min_child_samples': np.int64(67), 'max_depth': np.int64(2)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,24,241777,GBM,"{'reg_lambda': 50, 'reg_alpha': 20, 'num_leaves': np.int64(47), 'n_estimators': np.int64(59), 'min_child_samples': np.int64(67), 'max_depth': np.int64(2)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,24,241777,GBM,"{'reg_lambda': 50, 'reg_alpha': 20, 'num_leaves': np.int64(47), 'n_estimators': np.int64(59), 'min_child_samples': np.int64(67), 'max_depth': np.int64(2)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,24,241777,GBM,"{'reg_lambda': 50, 'reg_alpha': 20, 'num_leaves': np.int64(47), 'n_estimators': np.int64(59), 'min_child_samples': np.int64(67), 'max_depth': np.int64(2)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,25,251777,reglog,{},paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,25,251777,reglog,{},paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,25,251777,reglog,{},paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,25,251777,reglog,{},paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,25,251777,reglog,{},paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,25,251777,RF,"{'n_estimators': np.int64(149), 'min_samples_split': np.int64(6), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(14)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,25,251777,RF,"{'n_estimators': np.int64(149), 'min_samples_split': np.int64(6), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(14)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,25,251777,RF,"{'n_estimators': np.int64(149), 'min_samples_split': np.int64(6), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(14)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,25,251777,RF,"{'n_estimators': np.int64(149), 'min_samples_split': np.int64(6), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(14)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,25,251777,RF,"{'n_estimators': np.int64(149), 'min_samples_split': np.int64(6), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(14)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,25,251777,GBM,"{'reg_lambda': 1, 'reg_alpha': 10, 'num_leaves': np.int64(9), 'n_estimators': np.int64(196), 'min_child_samples': np.int64(69), 'max_depth': np.int64(7)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,25,251777,GBM,"{'reg_lambda': 1, 'reg_alpha': 10, 'num_leaves': np.int64(9), 'n_estimators': np.int64(196), 'min_child_samples': np.int64(69), 'max_depth': np.int64(7)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,25,251777,GBM,"{'reg_lambda': 1, 'reg_alpha': 10, 'num_leaves': np.int64(9), 'n_estimators': np.int64(196), 'min_child_samples': np.int64(69), 'max_depth': np.int64(7)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,25,251777,GBM,"{'reg_lambda': 1, 'reg_alpha': 10, 'num_leaves': np.int64(9), 'n_estimators': np.int64(196), 'min_child_samples': np.int64(69), 'max_depth': np.int64(7)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,25,251777,GBM,"{'reg_lambda': 1, 'reg_alpha': 10, 'num_leaves': np.int64(9), 'n_estimators': np.int64(196), 'min_child_samples': np.int64(69), 'max_depth': np.int64(7)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,26,261777,reglog,{},paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,26,261777,reglog,{},paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,26,261777,reglog,{},paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,26,261777,reglog,{},paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,26,261777,reglog,{},paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,26,261777,RF,"{'n_estimators': np.int64(116), 'min_samples_split': np.int64(5), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(7)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,26,261777,RF,"{'n_estimators': np.int64(116), 'min_samples_split': np.int64(5), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(7)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,26,261777,RF,"{'n_estimators': np.int64(116), 'min_samples_split': np.int64(5), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(7)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,26,261777,RF,"{'n_estimators': np.int64(116), 'min_samples_split': np.int64(5), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(7)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,26,261777,RF,"{'n_estimators': np.int64(116), 'min_samples_split': np.int64(5), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(7)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,26,261777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(6), 'n_estimators': np.int64(164), 'min_child_samples': np.int64(75), 'max_depth': np.int64(4)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,26,261777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(6), 'n_estimators': np.int64(164), 'min_child_samples': np.int64(75), 'max_depth': np.int64(4)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,26,261777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(6), 'n_estimators': np.int64(164), 'min_child_samples': np.int64(75), 'max_depth': np.int64(4)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,26,261777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(6), 'n_estimators': np.int64(164), 'min_child_samples': np.int64(75), 'max_depth': np.int64(4)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,26,261777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(6), 'n_estimators': np.int64(164), 'min_child_samples': np.int64(75), 'max_depth': np.int64(4)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,27,271777,reglog,{},paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,27,271777,reglog,{},paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,27,271777,reglog,{},paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,27,271777,reglog,{},paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
